conflict_id,person_id,activity_1,activity_2,start_time_1,end_time_1,start_time_2,end_time_2,overlap_start,overlap_end,overlap_duration_minutes,conflict_type,severity,location_1,location_2
CONF_0266,P003,Training,Client Visit,2025-11-16 17:00,2025-11-16 17:49,2025-11-16 16:45,2025-11-16 17:15,2025-11-16 17:00,2025-11-16 17:15,15.0,partial overlap,Low,Client Reception,Conference Room B
CONF_0267,P003,Training,Testing Acceptance,2025-11-16 17:00,2025-11-16 17:49,2025-11-16 17:15,2025-11-16 17:30,2025-11-16 17:15,2025-11-16 17:30,15.0,full overlap,Low,Client Reception,Remote
CONF_0268,P004,Design Review,Requirements Analysis,2025-09-17 19:02,2025-09-17 19:48,2025-09-17 18:45,2025-09-17 19:15,2025-09-17 19:02,2025-09-17 19:15,13.0,partial overlap,Low,Break Room,Office Area 2
CONF_0269,P004,Project Discussion,One-on-One,2025-09-18 17:35,2025-09-18 18:13,2025-09-18 17:15,2025-09-18 18:00,2025-09-18 17:35,2025-09-18 18:00,25.0,partial overlap,Low,Test Lab,Office Area 1
CONF_0270,P004,Operations Check,Training,2025-09-12 15:40,2025-09-12 16:05,2025-09-12 15:15,2025-09-12 16:45,2025-09-12 15:40,2025-09-12 16:05,25.0,full overlap,Low,Office Area 1,Office Area 2
CONF_0271,P004,Meeting,Tech Sharing,2025-09-20 11:45,2025-09-20 12:30,2025-09-20 11:30,2025-09-20 12:15,2025-09-20 11:45,2025-09-20 12:15,30.0,partial overlap,Medium,Conference Room C,Remote
CONF_0272,P004,Design Review,Meeting,2025-09-25 13:00,2025-09-25 13:45,2025-09-25 13:15,2025-09-25 14:00,2025-09-25 13:15,2025-09-25 13:45,30.0,partial overlap,Medium,Online Meeting,R&D Center
CONF_0273,P004,Code Review,Training,2025-09-26 16:30,2025-09-26 17:30,2025-09-26 17:15,2025-09-26 18:15,2025-09-26 17:15,2025-09-26 17:30,15.0,partial overlap,Low,Conference Room C,Break Room
CONF_0274,P004,Team Building,Brainstorming,2025-09-30 11:15,2025-09-30 11:45,2025-09-30 11:15,2025-09-30 12:15,2025-09-30 11:15,2025-09-30 11:45,30.0,full overlap,Medium,Demo Hall,Office Area 2
CONF_0275,P004,Training,Meeting,2025-09-20 11:53,2025-09-20 12:48,2025-09-20 11:45,2025-09-20 12:30,2025-09-20 11:53,2025-09-20 12:30,37.0,partial overlap,Medium,R&D Center,Conference Room C
CONF_0276,P004,Training,Tech Sharing,2025-09-20 11:53,2025-09-20 12:48,2025-09-20 11:30,2025-09-20 12:15,2025-09-20 11:53,2025-09-20 12:15,22.0,partial overlap,Low,R&D Center,Remote
CONF_0277,P004,Deployment,Tech Sharing,2025-09-23 10:45,2025-09-23 11:14,2025-09-23 10:15,2025-09-23 11:15,2025-09-23 10:45,2025-09-23 11:14,29.0,full overlap,Low,Cafe,Client Reception
CONF_0278,P004,Deployment,Project Discussion,2025-09-24 16:00,2025-09-24 16:34,2025-09-24 15:30,2025-09-24 16:15,2025-09-24 16:00,2025-09-24 16:15,15.0,partial overlap,Low,Conference Room C,Break Room
CONF_0279,P004,Requirements Analysis,Product Demo,2025-09-22 11:06,2025-09-22 11:27,2025-09-22 10:45,2025-09-22 11:45,2025-09-22 11:06,2025-09-22 11:27,21.0,full overlap,Low,Break Room,Online Meeting
CONF_0280,P004,Deployment,Meeting,2025-09-25 13:45,2025-09-25 14:15,2025-09-25 13:15,2025-09-25 14:00,2025-09-25 13:45,2025-09-25 14:00,15.0,partial overlap,Low,Remote,R&D Center
CONF_0281,P004,Brainstorming,Project Discussion,2025-09-28 17:15,2025-09-28 18:00,2025-09-28 17:00,2025-09-28 17:45,2025-09-28 17:15,2025-09-28 17:45,30.0,partial overlap,Medium,Product Showcase,Online Meeting
CONF_0282,P004,Project Discussion,Project Discussion,2025-10-05 08:15,2025-10-05 09:00,2025-10-05 08:00,2025-10-05 08:45,2025-10-05 08:15,2025-10-05 08:45,30.0,partial overlap,Medium,Conference Room C,Training Room
CONF_0283,P004,Tech Sharing,Testing Acceptance,2025-10-01 17:00,2025-10-01 17:15,2025-10-01 16:45,2025-10-01 17:15,2025-10-01 17:00,2025-10-01 17:15,15.0,full overlap,Low,R&D Center,Office Area 2
CONF_0284,P004,One-on-One,Operations Check,2025-10-04 13:30,2025-10-04 13:45,2025-10-04 13:15,2025-10-04 13:45,2025-10-04 13:30,2025-10-04 13:45,15.0,full overlap,Low,Office Area 1,Cafe
CONF_0285,P004,One-on-One,Client Visit,2025-10-04 11:30,2025-10-04 12:00,2025-10-04 11:30,2025-10-04 12:15,2025-10-04 11:30,2025-10-04 12:00,30.0,full overlap,Medium,Office Area 2,Conference Room C
CONF_0286,P004,Code Review,Client Visit,2025-09-30 15:15,2025-09-30 15:45,2025-09-30 15:30,2025-09-30 16:15,2025-09-30 15:30,2025-09-30 15:45,15.0,partial overlap,Low,Break Room,Conference Room A
CONF_0287,P004,Product Demo,Meeting,2025-10-01 11:30,2025-10-01 12:15,2025-10-01 11:30,2025-10-01 11:45,2025-10-01 11:30,2025-10-01 11:45,15.0,full overlap,Low,Office Area 1,Online Meeting
CONF_0288,P004,Product Demo,Design Review,2025-10-03 11:24,2025-10-03 12:16,2025-10-03 11:15,2025-10-03 11:45,2025-10-03 11:24,2025-10-03 11:45,21.0,partial overlap,Low,Client Reception,Training Room
CONF_0289,P004,Product Demo,Tech Sharing,2025-10-03 11:24,2025-10-03 12:16,2025-10-03 12:15,2025-10-03 12:45,2025-10-03 12:15,2025-10-03 12:16,1.0,partial overlap,Low,Client Reception,Remote
CONF_0290,P004,Meeting,Product Demo,2025-09-28 13:44,2025-09-28 14:05,2025-09-28 13:30,2025-09-28 13:45,2025-09-28 13:44,2025-09-28 13:45,1.0,partial overlap,Low,Training Room,Remote
CONF_0291,P004,Client Visit,Product Demo,2025-09-29 10:10,2025-09-29 10:58,2025-09-29 09:45,2025-09-29 10:15,2025-09-29 10:10,2025-09-29 10:15,5.0,partial overlap,Low,Conference Room B,Remote
CONF_0292,P004,Meeting,Team Building,2025-10-03 19:06,2025-10-03 19:30,2025-10-03 18:45,2025-10-03 19:30,2025-10-03 19:06,2025-10-03 19:30,24.0,full overlap,Low,Remote,R&D Center
CONF_0293,P004,Training,Client Visit,2025-09-29 18:41,2025-09-29 19:08,2025-09-29 18:47,2025-09-29 19:27,2025-09-29 18:47,2025-09-29 19:08,21.0,partial overlap,Low,Office Area 1,R&D Center
CONF_0294,P004,Training,Brainstorming,2025-09-29 18:41,2025-09-29 19:08,2025-09-29 18:30,2025-09-29 18:45,2025-09-29 18:41,2025-09-29 18:45,4.0,partial overlap,Low,Office Area 1,Cafe
CONF_0295,P004,Project Discussion,Client Visit,2025-10-04 09:23,2025-10-04 09:52,2025-10-04 09:45,2025-10-04 10:00,2025-10-04 09:45,2025-10-04 09:52,7.0,partial overlap,Low,Online Meeting,Cafe
CONF_0296,P004,Project Discussion,Tech Sharing,2025-10-04 09:23,2025-10-04 09:52,2025-10-04 09:15,2025-10-04 09:45,2025-10-04 09:23,2025-10-04 09:45,22.0,partial overlap,Low,Online Meeting,R&D Center
CONF_0297,P004,One-on-One,Team Building,2025-10-03 19:27,2025-10-03 20:01,2025-10-03 18:45,2025-10-03 19:30,2025-10-03 19:27,2025-10-03 19:30,3.0,partial overlap,Low,Demo Hall,R&D Center
CONF_0298,P004,One-on-One,Meeting,2025-10-03 19:27,2025-10-03 20:01,2025-10-03 19:06,2025-10-03 19:30,2025-10-03 19:27,2025-10-03 19:30,3.0,partial overlap,Low,Demo Hall,Remote
CONF_0299,P004,Tech Sharing,Client Visit,2025-09-30 15:51,2025-09-30 16:28,2025-09-30 15:30,2025-09-30 16:15,2025-09-30 15:51,2025-09-30 16:15,24.0,partial overlap,Low,Conference Room C,Conference Room A
CONF_0300,P004,Product Demo,Training,2025-09-29 18:45,2025-09-29 19:00,2025-09-29 18:41,2025-09-29 19:08,2025-09-29 18:45,2025-09-29 19:00,15.0,full overlap,Low,Product Showcase,Office Area 1
CONF_0301,P004,Product Demo,Client Visit,2025-09-29 18:45,2025-09-29 19:00,2025-09-29 18:47,2025-09-29 19:27,2025-09-29 18:47,2025-09-29 19:00,13.0,partial overlap,Low,Product Showcase,R&D Center
CONF_0302,P004,Product Demo,Testing Acceptance,2025-10-10 14:45,2025-10-10 15:45,2025-10-10 15:15,2025-10-10 16:15,2025-10-10 15:15,2025-10-10 15:45,30.0,partial overlap,Medium,Conference Room B,Client Reception
CONF_0303,P004,Tech Sharing,Code Review,2025-10-06 17:26,2025-10-06 18:10,2025-10-06 17:15,2025-10-06 18:00,2025-10-06 17:26,2025-10-06 18:00,34.0,partial overlap,Medium,R&D Center,Remote
CONF_0304,P004,Code Review,Design Review,2025-10-07 11:59,2025-10-07 12:38,2025-10-07 11:30,2025-10-07 12:15,2025-10-07 11:59,2025-10-07 12:15,16.0,partial overlap,Low,R&D Center,R&D Center
CONF_0305,P004,Meeting,Tech Sharing,2025-10-06 17:55,2025-10-06 18:41,2025-10-06 17:26,2025-10-06 18:10,2025-10-06 17:55,2025-10-06 18:10,15.0,partial overlap,Low,R&D Center,R&D Center
CONF_0306,P004,Meeting,Code Review,2025-10-06 17:55,2025-10-06 18:41,2025-10-06 17:15,2025-10-06 18:00,2025-10-06 17:55,2025-10-06 18:00,5.0,partial overlap,Low,R&D Center,Remote
CONF_0307,P004,Project Discussion,Product Demo,2025-10-10 12:10,2025-10-10 13:09,2025-10-10 11:45,2025-10-10 12:45,2025-10-10 12:10,2025-10-10 12:45,35.0,partial overlap,Medium,Test Lab,Training Room
CONF_0308,P004,One-on-One,One-on-One,2025-10-16 15:15,2025-10-16 16:15,2025-10-16 15:30,2025-10-16 16:00,2025-10-16 15:30,2025-10-16 16:00,30.0,full overlap,Medium,Office Area 1,Online Meeting
CONF_0309,P004,Project Discussion,Product Demo,2025-10-15 10:00,2025-10-15 10:45,2025-10-15 09:30,2025-10-15 10:30,2025-10-15 10:00,2025-10-15 10:30,30.0,partial overlap,Medium,Office Area 1,Conference Room C
CONF_0310,P004,Operations Check,Deployment,2025-10-18 13:45,2025-10-18 14:30,2025-10-18 13:45,2025-10-18 14:30,2025-10-18 13:45,2025-10-18 14:30,45.0,full overlap,Medium,Test Lab,Conference Room B
CONF_0311,P004,Requirements Analysis,Project Discussion,2025-10-15 10:10,2025-10-15 10:54,2025-10-15 10:00,2025-10-15 10:45,2025-10-15 10:10,2025-10-15 10:45,35.0,partial overlap,Medium,Test Lab,Office Area 1
CONF_0312,P004,Requirements Analysis,Product Demo,2025-10-15 10:10,2025-10-15 10:54,2025-10-15 09:30,2025-10-15 10:30,2025-10-15 10:10,2025-10-15 10:30,20.0,partial overlap,Low,Test Lab,Conference Room C
CONF_0313,P004,Requirements Analysis,Team Building,2025-10-20 14:14,2025-10-20 15:06,2025-10-20 13:45,2025-10-20 14:45,2025-10-20 14:14,2025-10-20 14:45,31.0,partial overlap,Medium,Online Meeting,Conference Room A
CONF_0314,P004,Project Discussion,Meeting,2025-10-16 14:08,2025-10-16 14:28,2025-10-16 14:00,2025-10-16 15:00,2025-10-16 14:08,2025-10-16 14:28,20.0,full overlap,Low,Test Lab,Remote
CONF_0315,P004,Meeting,Project Discussion,2025-10-24 14:30,2025-10-24 14:45,2025-10-24 14:15,2025-10-24 14:45,2025-10-24 14:30,2025-10-24 14:45,15.0,full overlap,Low,Conference Room A,Training Room
CONF_0316,P004,Tech Sharing,Meeting,2025-10-22 15:30,2025-10-22 16:15,2025-10-22 15:45,2025-10-22 16:15,2025-10-22 15:45,2025-10-22 16:15,30.0,full overlap,Medium,Cafe,Training Room
CONF_0317,P004,Training,Operations Check,2025-10-27 11:15,2025-10-27 11:45,2025-10-27 11:00,2025-10-27 11:45,2025-10-27 11:15,2025-10-27 11:45,30.0,full overlap,Medium,Break Room,R&D Center
CONF_0318,P004,Project Discussion,Meeting,2025-10-26 09:30,2025-10-26 10:15,2025-10-26 10:00,2025-10-26 10:15,2025-10-26 10:00,2025-10-26 10:15,15.0,full overlap,Low,Conference Room C,Test Lab
CONF_0319,P004,Training,Testing Acceptance,2025-10-25 08:30,2025-10-25 09:00,2025-10-25 08:00,2025-10-25 08:45,2025-10-25 08:30,2025-10-25 08:45,15.0,partial overlap,Low,Office Area 1,Demo Hall
CONF_0320,P004,Project Discussion,Requirements Analysis,2025-10-25 19:11,2025-10-25 19:58,2025-10-25 18:45,2025-10-25 19:15,2025-10-25 19:11,2025-10-25 19:15,4.0,partial overlap,Low,Remote,Remote
CONF_0321,P004,Requirements Analysis,One-on-One,2025-10-25 08:45,2025-10-25 09:04,2025-10-25 09:00,2025-10-25 09:15,2025-10-25 09:00,2025-10-25 09:04,4.0,partial overlap,Low,Conference Room B,Online Meeting
CONF_0322,P004,Requirements Analysis,Training,2025-10-25 08:45,2025-10-25 09:04,2025-10-25 08:30,2025-10-25 09:00,2025-10-25 08:45,2025-10-25 09:00,15.0,partial overlap,Low,Conference Room B,Office Area 1
CONF_0323,P004,Product Demo,Code Review,2025-10-31 13:30,2025-10-31 14:30,2025-10-31 13:45,2025-10-31 14:15,2025-10-31 13:45,2025-10-31 14:15,30.0,full overlap,Medium,Remote,Online Meeting
CONF_0324,P004,Product Demo,Product Demo,2025-10-31 13:30,2025-10-31 14:30,2025-10-31 13:30,2025-10-31 13:45,2025-10-31 13:30,2025-10-31 13:45,15.0,full overlap,Low,Remote,Office Area 2
CONF_0325,P004,Requirements Analysis,Brainstorming,2025-11-03 08:30,2025-11-03 09:00,2025-11-03 08:30,2025-11-03 09:15,2025-11-03 08:30,2025-11-03 09:00,30.0,full overlap,Medium,Office Area 1,Remote
CONF_0326,P004,Brainstorming,One-on-One,2025-11-02 18:00,2025-11-02 19:00,2025-11-02 18:15,2025-11-02 19:45,2025-11-02 18:15,2025-11-02 19:00,45.0,partial overlap,Medium,Office Area 2,Training Room
CONF_0327,P004,Meeting,Design Review,2025-11-06 13:45,2025-11-06 14:15,2025-11-06 13:30,2025-11-06 14:15,2025-11-06 13:45,2025-11-06 14:15,30.0,full overlap,Medium,Conference Room C,R&D Center
CONF_0328,P004,Design Review,Operations Check,2025-11-12 09:30,2025-11-12 10:15,2025-11-12 09:30,2025-11-12 10:30,2025-11-12 09:30,2025-11-12 10:15,45.0,full overlap,Medium,Product Showcase,Conference Room B
CONF_0329,P004,Code Review,Team Building,2025-11-10 17:15,2025-11-10 18:00,2025-11-10 16:45,2025-11-10 17:45,2025-11-10 17:15,2025-11-10 17:45,30.0,partial overlap,Medium,Cafe,R&D Center
CONF_0330,P004,Testing Acceptance,Testing Acceptance,2025-11-10 13:00,2025-11-10 14:00,2025-11-10 13:15,2025-11-10 13:45,2025-11-10 13:15,2025-11-10 13:45,30.0,full overlap,Medium,Training Room,Conference Room B
CONF_0331,P004,Brainstorming,Design Review,2025-11-09 17:00,2025-11-09 17:45,2025-11-09 17:30,2025-11-09 18:15,2025-11-09 17:30,2025-11-09 17:45,15.0,partial overlap,Low,Office Area 2,Cafe
CONF_0332,P004,Team Building,Training,2025-11-17 12:41,2025-11-17 13:34,2025-11-17 12:30,2025-11-17 13:30,2025-11-17 12:41,2025-11-17 13:30,49.0,partial overlap,Medium,Remote,Conference Room C
CONF_0333,P004,Deployment,Deployment,2025-11-09 11:11,2025-11-09 11:34,2025-11-09 10:45,2025-11-09 11:30,2025-11-09 11:11,2025-11-09 11:30,19.0,partial overlap,Low,Conference Room A,Office Area 2
CONF_0334,P004,Brainstorming,Operations Check,2025-11-07 13:30,2025-11-07 13:48,2025-11-07 13:15,2025-11-07 14:15,2025-11-07 13:30,2025-11-07 13:48,18.0,full overlap,Low,Office Area 1,Cafe
CONF_0335,P004,One-on-One,Design Review,2025-11-06 13:47,2025-11-06 14:04,2025-11-06 13:30,2025-11-06 14:15,2025-11-06 13:47,2025-11-06 14:04,17.0,full overlap,Low,Product Showcase,R&D Center
CONF_0336,P004,One-on-One,Meeting,2025-11-06 13:47,2025-11-06 14:04,2025-11-06 13:45,2025-11-06 14:15,2025-11-06 13:47,2025-11-06 14:04,17.0,full overlap,Low,Product Showcase,Conference Room C
CONF_0337,P004,Product Demo,Deployment,2025-11-09 11:20,2025-11-09 11:51,2025-11-09 10:45,2025-11-09 11:30,2025-11-09 11:20,2025-11-09 11:30,10.0,partial overlap,Low,Test Lab,Office Area 2
CONF_0338,P004,Product Demo,Deployment,2025-11-09 11:20,2025-11-09 11:51,2025-11-09 11:11,2025-11-09 11:34,2025-11-09 11:20,2025-11-09 11:34,14.0,partial overlap,Low,Test Lab,Conference Room A
CONF_0339,P004,Project Discussion,Design Review,2025-11-09 17:48,2025-11-09 18:04,2025-11-09 17:30,2025-11-09 18:15,2025-11-09 17:48,2025-11-09 18:04,16.0,full overlap,Low,Break Room,Cafe
CONF_0340,P004,Deployment,Team Building,2025-11-17 12:30,2025-11-17 13:00,2025-11-17 12:41,2025-11-17 13:34,2025-11-17 12:41,2025-11-17 13:00,19.0,partial overlap,Low,Conference Room C,Remote
CONF_0341,P004,Deployment,Training,2025-11-17 12:30,2025-11-17 13:00,2025-11-17 12:30,2025-11-17 13:30,2025-11-17 12:30,2025-11-17 13:00,30.0,full overlap,Medium,Conference Room C,Conference Room C
CONF_0342,P004,Design Review,One-on-One,2025-11-22 10:45,2025-11-22 11:15,2025-11-22 11:00,2025-11-22 11:30,2025-11-22 11:00,2025-11-22 11:15,15.0,partial overlap,Low,Demo Hall,Test Lab
CONF_0343,P004,Meeting,Requirements Analysis,2025-11-20 15:45,2025-11-20 16:30,2025-11-20 15:30,2025-11-20 16:00,2025-11-20 15:45,2025-11-20 16:00,15.0,partial overlap,Low,Training Room,Product Showcase
CONF_0344,P004,Design Review,Brainstorming,2025-11-20 10:52,2025-11-20 11:25,2025-11-20 10:30,2025-11-20 11:15,2025-11-20 10:52,2025-11-20 11:15,23.0,partial overlap,Low,Demo Hall,Office Area 2
CONF_0345,P004,Requirements Analysis,Team Building,2025-11-17 11:09,2025-11-17 11:40,2025-11-17 11:00,2025-11-17 11:30,2025-11-17 11:09,2025-11-17 11:30,21.0,partial overlap,Low,Office Area 1,Conference Room C
CONF_0346,P004,One-on-One,Team Building,2025-11-15 15:35,2025-11-15 16:08,2025-11-15 15:30,2025-11-15 15:45,2025-11-15 15:35,2025-11-15 15:45,10.0,partial overlap,Low,Client Reception,Product Showcase
CONF_0347,P004,Product Demo,Requirements Analysis,2025-11-16 13:44,2025-11-16 14:16,2025-11-16 13:15,2025-11-16 13:45,2025-11-16 13:44,2025-11-16 13:45,1.0,partial overlap,Low,Training Room,Training Room
CONF_0348,P004,Brainstorming,Operations Check,2025-11-22 14:37,2025-11-22 14:57,2025-11-22 14:15,2025-11-22 15:00,2025-11-22 14:37,2025-11-22 14:57,20.0,full overlap,Low,Client Reception,Client Reception
CONF_0349,P005,One-on-One,One-on-One,2025-09-16 18:00,2025-09-16 19:00,2025-09-16 17:45,2025-09-16 18:15,2025-09-16 18:00,2025-09-16 18:15,15.0,partial overlap,Low,Office Area 2,Online Meeting
CONF_0350,P005,Testing Acceptance,One-on-One,2025-09-16 17:30,2025-09-16 18:00,2025-09-16 17:45,2025-09-16 18:15,2025-09-16 17:45,2025-09-16 18:00,15.0,partial overlap,Low,R&D Center,Online Meeting
CONF_0351,P005,Product Demo,Tech Sharing,2025-09-19 14:15,2025-09-19 14:57,2025-09-19 14:00,2025-09-19 14:45,2025-09-19 14:15,2025-09-19 14:45,30.0,partial overlap,Medium,Conference Room C,Product Showcase
CONF_0352,P005,Design Review,Project Discussion,2025-09-15 10:28,2025-09-15 11:25,2025-09-15 10:15,2025-09-15 11:15,2025-09-15 10:28,2025-09-15 11:15,47.0,partial overlap,Medium,Office Area 1,Break Room
CONF_0353,P005,Design Review,Product Demo,2025-09-17 08:22,2025-09-17 09:09,2025-09-17 08:15,2025-09-17 08:45,2025-09-17 08:22,2025-09-17 08:45,23.0,partial overlap,Low,Test Lab,Online Meeting
CONF_0354,P005,Operations Check,One-on-One,2025-09-16 18:11,2025-09-16 18:45,2025-09-16 17:45,2025-09-16 18:15,2025-09-16 18:11,2025-09-16 18:15,4.0,partial overlap,Low,Office Area 2,Online Meeting
CONF_0355,P005,Operations Check,One-on-One,2025-09-16 18:11,2025-09-16 18:45,2025-09-16 18:00,2025-09-16 19:00,2025-09-16 18:11,2025-09-16 18:45,34.0,full overlap,Medium,Office Area 2,Office Area 2
CONF_0356,P005,Client Visit,Client Visit,2025-09-18 18:15,2025-09-18 19:00,2025-09-18 18:45,2025-09-18 19:30,2025-09-18 18:45,2025-09-18 19:00,15.0,partial overlap,Low,Break Room,Office Area 2
CONF_0357,P005,Operations Check,Deployment,2025-09-26 10:30,2025-09-26 11:00,2025-09-26 10:15,2025-09-26 10:45,2025-09-26 10:30,2025-09-26 10:45,15.0,partial overlap,Low,Office Area 2,Remote
CONF_0358,P005,Product Demo,Product Demo,2025-09-22 13:30,2025-09-22 14:15,2025-09-22 13:30,2025-09-22 14:15,2025-09-22 13:30,2025-09-22 14:15,45.0,full overlap,Medium,Product Showcase,Break Room
CONF_0359,P005,Product Demo,Client Visit,2025-09-27 12:45,2025-09-27 13:45,2025-09-27 12:30,2025-09-27 13:15,2025-09-27 12:45,2025-09-27 13:15,30.0,partial overlap,Medium,Training Room,Break Room
CONF_0360,P005,Code Review,Product Demo,2025-09-22 13:52,2025-09-22 14:09,2025-09-22 13:30,2025-09-22 14:15,2025-09-22 13:52,2025-09-22 14:09,17.0,full overlap,Low,Office Area 1,Break Room
CONF_0361,P005,Code Review,Product Demo,2025-09-22 13:52,2025-09-22 14:09,2025-09-22 13:30,2025-09-22 14:15,2025-09-22 13:52,2025-09-22 14:09,17.0,full overlap,Low,Office Area 1,Product Showcase
CONF_0362,P005,Product Demo,Code Review,2025-09-20 08:36,2025-09-20 09:20,2025-09-20 08:15,2025-09-20 09:00,2025-09-20 08:36,2025-09-20 09:00,24.0,partial overlap,Low,Conference Room C,Cafe
CONF_0363,P005,Meeting,Tech Sharing,2025-09-27 18:41,2025-09-27 19:24,2025-09-27 18:15,2025-09-27 18:45,2025-09-27 18:41,2025-09-27 18:45,4.0,partial overlap,Low,Remote,Demo Hall
CONF_0364,P005,Testing Acceptance,Operations Check,2025-09-25 18:35,2025-09-25 19:14,2025-09-25 18:30,2025-09-25 19:00,2025-09-25 18:35,2025-09-25 19:00,25.0,partial overlap,Low,Cafe,Cafe
CONF_0365,P005,Team Building,Operations Check,2025-09-26 11:30,2025-09-26 12:15,2025-09-26 12:00,2025-09-26 12:30,2025-09-26 12:00,2025-09-26 12:15,15.0,partial overlap,Low,Conference Room C,Office Area 1
CONF_0366,P005,One-on-One,Deployment,2025-09-26 09:45,2025-09-26 10:30,2025-09-26 10:15,2025-09-26 10:45,2025-09-26 10:15,2025-09-26 10:30,15.0,partial overlap,Low,Cafe,Remote
CONF_0367,P005,Requirements Analysis,Project Discussion,2025-10-02 18:00,2025-10-02 18:45,2025-10-02 18:00,2025-10-02 18:15,2025-10-02 18:00,2025-10-02 18:15,15.0,full overlap,Low,Break Room,Demo Hall
CONF_0368,P005,Client Visit,Project Discussion,2025-10-02 09:30,2025-10-02 10:15,2025-10-02 09:00,2025-10-02 09:45,2025-10-02 09:30,2025-10-02 09:45,15.0,partial overlap,Low,R&D Center,Training Room
CONF_0369,P005,Code Review,Meeting,2025-10-04 10:00,2025-10-04 10:30,2025-10-04 10:00,2025-10-04 10:30,2025-10-04 10:00,2025-10-04 10:30,30.0,full overlap,Medium,Cafe,Conference Room A
CONF_0370,P005,Tech Sharing,Requirements Analysis,2025-10-03 13:45,2025-10-03 14:30,2025-10-03 14:15,2025-10-03 14:45,2025-10-03 14:15,2025-10-03 14:30,15.0,partial overlap,Low,Conference Room A,Office Area 2
CONF_0371,P005,Meeting,Requirements Analysis,2025-10-02 18:27,2025-10-02 18:43,2025-10-02 18:00,2025-10-02 18:45,2025-10-02 18:27,2025-10-02 18:43,16.0,full overlap,Low,Test Lab,Break Room
CONF_0372,P005,Meeting,Code Review,2025-10-05 15:30,2025-10-05 16:00,2025-10-05 15:00,2025-10-05 15:45,2025-10-05 15:30,2025-10-05 15:45,15.0,partial overlap,Low,Demo Hall,Office Area 2
CONF_0373,P005,Tech Sharing,Meeting,2025-10-07 17:00,2025-10-07 18:30,2025-10-07 18:15,2025-10-07 18:30,2025-10-07 18:15,2025-10-07 18:30,15.0,full overlap,Low,Demo Hall,Break Room
CONF_0374,P005,Training,Design Review,2025-10-10 15:00,2025-10-10 16:30,2025-10-10 15:15,2025-10-10 16:00,2025-10-10 15:15,2025-10-10 16:00,45.0,full overlap,Medium,Cafe,Conference Room C
CONF_0375,P005,Deployment,Design Review,2025-10-10 15:15,2025-10-10 16:00,2025-10-10 15:15,2025-10-10 16:00,2025-10-10 15:15,2025-10-10 16:00,45.0,full overlap,Medium,Cafe,Conference Room C
CONF_0376,P005,Deployment,Training,2025-10-10 15:15,2025-10-10 16:00,2025-10-10 15:00,2025-10-10 16:30,2025-10-10 15:15,2025-10-10 16:00,45.0,full overlap,Medium,Cafe,Cafe
CONF_0377,P005,Operations Check,Design Review,2025-10-10 15:36,2025-10-10 16:04,2025-10-10 15:15,2025-10-10 16:00,2025-10-10 15:36,2025-10-10 16:00,24.0,partial overlap,Low,Conference Room C,Conference Room C
CONF_0378,P005,Operations Check,Deployment,2025-10-10 15:36,2025-10-10 16:04,2025-10-10 15:15,2025-10-10 16:00,2025-10-10 15:36,2025-10-10 16:00,24.0,partial overlap,Low,Conference Room C,Cafe
CONF_0379,P005,Operations Check,Training,2025-10-10 15:36,2025-10-10 16:04,2025-10-10 15:00,2025-10-10 16:30,2025-10-10 15:36,2025-10-10 16:04,28.0,full overlap,Low,Conference Room C,Cafe
CONF_0380,P005,One-on-One,Product Demo,2025-10-18 13:45,2025-10-18 14:15,2025-10-18 14:00,2025-10-18 14:30,2025-10-18 14:00,2025-10-18 14:15,15.0,partial overlap,Low,Office Area 2,Online Meeting
CONF_0381,P005,Meeting,Testing Acceptance,2025-10-20 12:00,2025-10-20 12:30,2025-10-20 11:45,2025-10-20 12:45,2025-10-20 12:00,2025-10-20 12:30,30.0,full overlap,Medium,Conference Room B,Conference Room C
CONF_0382,P005,Tech Sharing,One-on-One,2025-10-17 10:00,2025-10-17 11:00,2025-10-17 10:30,2025-10-17 11:15,2025-10-17 10:30,2025-10-17 11:00,30.0,partial overlap,Medium,Cafe,Training Room
CONF_0383,P005,Product Demo,Testing Acceptance,2025-10-19 17:30,2025-10-19 18:00,2025-10-19 17:45,2025-10-19 18:15,2025-10-19 17:45,2025-10-19 18:00,15.0,partial overlap,Low,Client Reception,Cafe
CONF_0384,P005,Meeting,Requirements Analysis,2025-10-17 18:00,2025-10-17 18:45,2025-10-17 17:30,2025-10-17 18:15,2025-10-17 18:00,2025-10-17 18:15,15.0,partial overlap,Low,Office Area 1,Product Showcase
CONF_0385,P005,Requirements Analysis,Product Demo,2025-10-19 17:15,2025-10-19 17:45,2025-10-19 17:30,2025-10-19 18:00,2025-10-19 17:30,2025-10-19 17:45,15.0,partial overlap,Low,Conference Room A,Client Reception
CONF_0386,P005,Team Building,One-on-One,2025-10-17 10:49,2025-10-17 11:45,2025-10-17 10:30,2025-10-17 11:15,2025-10-17 10:49,2025-10-17 11:15,26.0,partial overlap,Low,R&D Center,Training Room
CONF_0387,P005,Team Building,Tech Sharing,2025-10-17 10:49,2025-10-17 11:45,2025-10-17 10:00,2025-10-17 11:00,2025-10-17 10:49,2025-10-17 11:00,11.0,partial overlap,Low,R&D Center,Cafe
