conflict_id,person_id,activity_1,activity_2,start_time_1,end_time_1,start_time_2,end_time_2,overlap_start,overlap_end,overlap_duration_minutes,conflict_type,severity,location_1,location_2
CONF_1072,P015,Training,Training,2025-11-20 13:08,2025-11-20 14:06,2025-11-20 14:00,2025-11-20 14:45,2025-11-20 14:00,2025-11-20 14:06,6.0,partial overlap,Low,Test Lab,Product Showcase
CONF_1073,P015,Training,Training,2025-11-20 14:00,2025-11-20 14:30,2025-11-20 14:00,2025-11-20 14:45,2025-11-20 14:00,2025-11-20 14:30,30.0,full overlap,Medium,Office Area 2,Product Showcase
CONF_1074,P015,Brainstorming,Requirements Analysis,2025-11-20 17:00,2025-11-20 17:15,2025-11-20 17:00,2025-11-20 17:45,2025-11-20 17:00,2025-11-20 17:15,15.0,full overlap,Low,Conference Room C,Online Meeting
CONF_1075,P016,Design Review,Product Demo,2025-10-09 18:30,2025-10-09 20:00,2025-10-09 18:45,2025-10-09 20:15,2025-10-09 18:45,2025-10-09 20:00,75.0,partial overlap,High,Client Reception,Test Lab
CONF_1076,P016,Product Demo,Product Demo,2025-10-11 12:15,2025-10-11 13:15,2025-10-11 12:32,2025-10-11 13:05,2025-10-11 12:32,2025-10-11 13:05,33.0,full overlap,Medium,Remote,Online Meeting
CONF_1077,P016,Project Discussion,Client Visit,2025-10-13 17:00,2025-10-13 18:00,2025-10-13 17:30,2025-10-13 18:30,2025-10-13 17:30,2025-10-13 18:00,30.0,partial overlap,Medium,Training Room,Office Area 2
CONF_1078,P016,Requirements Analysis,Team Building,2025-10-18 15:00,2025-10-18 15:30,2025-10-18 15:07,2025-10-18 15:41,2025-10-18 15:07,2025-10-18 15:30,23.0,partial overlap,Low,Conference Room A,Remote
CONF_1079,P016,Testing Acceptance,Code Review,2025-10-21 14:30,2025-10-21 15:15,2025-10-21 15:00,2025-10-21 15:15,2025-10-21 15:00,2025-10-21 15:15,15.0,full overlap,Low,Office Area 1,Conference Room A
CONF_1080,P016,Testing Acceptance,Meeting,2025-10-21 15:45,2025-10-21 16:00,2025-10-21 15:58,2025-10-21 16:55,2025-10-21 15:58,2025-10-21 16:00,2.0,partial overlap,Low,Conference Room C,Remote
CONF_1081,P016,Meeting,Deployment,2025-10-21 15:58,2025-10-21 16:55,2025-10-21 16:00,2025-10-21 16:45,2025-10-21 16:00,2025-10-21 16:45,45.0,full overlap,Medium,Remote,Conference Room B
CONF_1082,P016,Meeting,Meeting,2025-10-21 15:58,2025-10-21 16:55,2025-10-21 16:15,2025-10-21 16:45,2025-10-21 16:15,2025-10-21 16:45,30.0,full overlap,Medium,Remote,Online Meeting
CONF_1083,P016,Deployment,Meeting,2025-10-21 16:00,2025-10-21 16:45,2025-10-21 16:15,2025-10-21 16:45,2025-10-21 16:15,2025-10-21 16:45,30.0,full overlap,Medium,Conference Room B,Online Meeting
CONF_1084,P016,Deployment,Requirements Analysis,2025-10-22 08:00,2025-10-22 08:30,2025-10-22 08:06,2025-10-22 09:05,2025-10-22 08:06,2025-10-22 08:30,24.0,partial overlap,Low,Demo Hall,Break Room
CONF_1085,P016,Deployment,Testing Acceptance,2025-10-22 08:00,2025-10-22 08:30,2025-10-22 08:29,2025-10-22 09:02,2025-10-22 08:29,2025-10-22 08:30,1.0,partial overlap,Low,Demo Hall,Demo Hall
CONF_1086,P016,Requirements Analysis,Testing Acceptance,2025-10-22 08:06,2025-10-22 09:05,2025-10-22 08:29,2025-10-22 09:02,2025-10-22 08:29,2025-10-22 09:02,33.0,full overlap,Medium,Break Room,Demo Hall
CONF_1087,P016,Training,Brainstorming,2025-10-22 09:15,2025-10-22 10:00,2025-10-22 09:15,2025-10-22 09:45,2025-10-22 09:15,2025-10-22 09:45,30.0,full overlap,Medium,Office Area 1,Product Showcase
CONF_1088,P016,Training,Requirements Analysis,2025-10-22 09:15,2025-10-22 10:00,2025-10-22 09:30,2025-10-22 09:45,2025-10-22 09:30,2025-10-22 09:45,15.0,full overlap,Low,Office Area 1,Conference Room A
CONF_1089,P016,Brainstorming,Requirements Analysis,2025-10-22 09:15,2025-10-22 09:45,2025-10-22 09:30,2025-10-22 09:45,2025-10-22 09:30,2025-10-22 09:45,15.0,full overlap,Low,Product Showcase,Conference Room A
CONF_1090,P016,Training,One-on-One,2025-10-22 09:15,2025-10-22 10:00,2025-10-22 09:32,2025-10-22 10:01,2025-10-22 09:32,2025-10-22 10:00,28.0,partial overlap,Low,Office Area 1,Conference Room B
CONF_1091,P016,Brainstorming,One-on-One,2025-10-22 09:15,2025-10-22 09:45,2025-10-22 09:32,2025-10-22 10:01,2025-10-22 09:32,2025-10-22 09:45,13.0,partial overlap,Low,Product Showcase,Conference Room B
CONF_1092,P016,Requirements Analysis,One-on-One,2025-10-22 09:30,2025-10-22 09:45,2025-10-22 09:32,2025-10-22 10:01,2025-10-22 09:32,2025-10-22 09:45,13.0,partial overlap,Low,Conference Room A,Conference Room B
CONF_1093,P016,Training,Deployment,2025-10-22 09:15,2025-10-22 10:00,2025-10-22 09:41,2025-10-22 10:20,2025-10-22 09:41,2025-10-22 10:00,19.0,partial overlap,Low,Office Area 1,Cafe
CONF_1094,P016,Brainstorming,Deployment,2025-10-22 09:15,2025-10-22 09:45,2025-10-22 09:41,2025-10-22 10:20,2025-10-22 09:41,2025-10-22 09:45,4.0,partial overlap,Low,Product Showcase,Cafe
CONF_1095,P016,Requirements Analysis,Deployment,2025-10-22 09:30,2025-10-22 09:45,2025-10-22 09:41,2025-10-22 10:20,2025-10-22 09:41,2025-10-22 09:45,4.0,partial overlap,Low,Conference Room A,Cafe
CONF_1096,P016,One-on-One,Deployment,2025-10-22 09:32,2025-10-22 10:01,2025-10-22 09:41,2025-10-22 10:20,2025-10-22 09:41,2025-10-22 10:01,20.0,partial overlap,Low,Conference Room B,Cafe
CONF_1097,P016,Client Visit,One-on-One,2025-10-23 14:45,2025-10-23 15:30,2025-10-23 15:15,2025-10-23 15:30,2025-10-23 15:15,2025-10-23 15:30,15.0,full overlap,Low,Office Area 1,Conference Room B
CONF_1098,P016,Training,Testing Acceptance,2025-10-24 11:45,2025-10-24 12:30,2025-10-24 12:15,2025-10-24 12:30,2025-10-24 12:15,2025-10-24 12:30,15.0,full overlap,Low,Training Room,Conference Room A
CONF_1099,P016,Product Demo,Requirements Analysis,2025-10-25 09:00,2025-10-25 09:45,2025-10-25 09:15,2025-10-25 09:30,2025-10-25 09:15,2025-10-25 09:30,15.0,full overlap,Low,Test Lab,Cafe
CONF_1100,P016,Deployment,Product Demo,2025-10-25 10:30,2025-10-25 11:15,2025-10-25 10:45,2025-10-25 11:30,2025-10-25 10:45,2025-10-25 11:15,30.0,partial overlap,Medium,Break Room,Conference Room C
CONF_1101,P016,Team Building,Design Review,2025-10-25 15:30,2025-10-25 15:45,2025-10-25 15:37,2025-10-25 15:58,2025-10-25 15:37,2025-10-25 15:45,8.0,partial overlap,Low,Break Room,Product Showcase
CONF_1102,P016,Design Review,Design Review,2025-10-25 16:00,2025-10-25 16:30,2025-10-25 16:00,2025-10-25 16:30,2025-10-25 16:00,2025-10-25 16:30,30.0,full overlap,Medium,Conference Room A,Conference Room B
CONF_1103,P016,Operations Check,Client Visit,2025-10-26 09:30,2025-10-26 10:00,2025-10-26 09:35,2025-10-26 09:54,2025-10-26 09:35,2025-10-26 09:54,19.0,full overlap,Low,Test Lab,Conference Room B
CONF_1104,P016,Tech Sharing,Project Discussion,2025-10-26 14:00,2025-10-26 14:15,2025-10-26 14:10,2025-10-26 14:48,2025-10-26 14:10,2025-10-26 14:15,5.0,partial overlap,Low,Demo Hall,Online Meeting
CONF_1105,P016,Project Discussion,Requirements Analysis,2025-10-26 14:10,2025-10-26 14:48,2025-10-26 14:45,2025-10-26 15:00,2025-10-26 14:45,2025-10-26 14:48,3.0,partial overlap,Low,Online Meeting,Break Room
CONF_1106,P016,Design Review,Testing Acceptance,2025-10-27 12:30,2025-10-27 13:15,2025-10-27 13:00,2025-10-27 13:45,2025-10-27 13:00,2025-10-27 13:15,15.0,partial overlap,Low,Client Reception,Cafe
CONF_1107,P016,Team Building,One-on-One,2025-10-27 13:45,2025-10-27 14:30,2025-10-27 13:45,2025-10-27 14:30,2025-10-27 13:45,2025-10-27 14:30,45.0,full overlap,Medium,R&D Center,Product Showcase
CONF_1108,P016,Meeting,Meeting,2025-11-01 11:45,2025-11-01 12:45,2025-11-01 12:30,2025-11-01 13:15,2025-11-01 12:30,2025-11-01 12:45,15.0,partial overlap,Low,Conference Room A,Office Area 1
CONF_1109,P016,Brainstorming,Design Review,2025-11-03 16:15,2025-11-03 17:15,2025-11-03 16:30,2025-11-03 18:00,2025-11-03 16:30,2025-11-03 17:15,45.0,partial overlap,Medium,Conference Room C,Remote
CONF_1110,P016,Brainstorming,Training,2025-11-03 16:15,2025-11-03 17:15,2025-11-03 16:45,2025-11-03 18:15,2025-11-03 16:45,2025-11-03 17:15,30.0,partial overlap,Medium,Conference Room C,Conference Room A
CONF_1111,P016,Design Review,Training,2025-11-03 16:30,2025-11-03 18:00,2025-11-03 16:45,2025-11-03 18:15,2025-11-03 16:45,2025-11-03 18:00,75.0,partial overlap,High,Remote,Conference Room A
CONF_1112,P016,Code Review,Meeting,2025-11-05 10:00,2025-11-05 10:45,2025-11-05 10:15,2025-11-05 10:45,2025-11-05 10:15,2025-11-05 10:45,30.0,full overlap,Medium,Cafe,Demo Hall
CONF_1113,P016,Code Review,Requirements Analysis,2025-11-05 10:00,2025-11-05 10:45,2025-11-05 10:41,2025-11-05 11:02,2025-11-05 10:41,2025-11-05 10:45,4.0,partial overlap,Low,Cafe,Product Showcase
CONF_1114,P016,Meeting,Requirements Analysis,2025-11-05 10:15,2025-11-05 10:45,2025-11-05 10:41,2025-11-05 11:02,2025-11-05 10:41,2025-11-05 10:45,4.0,partial overlap,Low,Demo Hall,Product Showcase
CONF_1115,P016,Team Building,Deployment,2025-11-05 13:30,2025-11-05 14:00,2025-11-05 13:41,2025-11-05 14:34,2025-11-05 13:41,2025-11-05 14:00,19.0,partial overlap,Low,Remote,Online Meeting
CONF_1116,P016,One-on-One,Client Visit,2025-11-06 10:30,2025-11-06 12:00,2025-11-06 10:30,2025-11-06 12:00,2025-11-06 10:30,2025-11-06 12:00,90.0,full overlap,High,Demo Hall,Test Lab
CONF_1117,P016,Team Building,Design Review,2025-11-06 14:15,2025-11-06 15:00,2025-11-06 14:29,2025-11-06 14:50,2025-11-06 14:29,2025-11-06 14:50,21.0,full overlap,Low,Test Lab,Office Area 2
CONF_1118,P016,Design Review,Project Discussion,2025-11-06 15:15,2025-11-06 15:45,2025-11-06 15:22,2025-11-06 16:04,2025-11-06 15:22,2025-11-06 15:45,23.0,partial overlap,Low,Conference Room A,Conference Room B
CONF_1119,P016,Code Review,Product Demo,2025-11-07 12:15,2025-11-07 12:45,2025-11-07 12:15,2025-11-07 13:15,2025-11-07 12:15,2025-11-07 12:45,30.0,full overlap,Medium,Cafe,Conference Room B
CONF_1120,P016,One-on-One,Brainstorming,2025-11-08 09:00,2025-11-08 09:30,2025-11-08 09:23,2025-11-08 10:12,2025-11-08 09:23,2025-11-08 09:30,7.0,partial overlap,Low,Client Reception,Online Meeting
CONF_1121,P016,Brainstorming,Requirements Analysis,2025-11-08 09:23,2025-11-08 10:12,2025-11-08 09:30,2025-11-08 10:00,2025-11-08 09:30,2025-11-08 10:00,30.0,full overlap,Medium,Online Meeting,Demo Hall
CONF_1122,P016,One-on-One,Design Review,2025-11-08 15:30,2025-11-08 16:00,2025-11-08 15:37,2025-11-08 16:07,2025-11-08 15:37,2025-11-08 16:00,23.0,partial overlap,Low,Demo Hall,Conference Room A
CONF_1123,P016,One-on-One,Client Visit,2025-11-08 15:30,2025-11-08 16:00,2025-11-08 15:49,2025-11-08 16:17,2025-11-08 15:49,2025-11-08 16:00,11.0,partial overlap,Low,Demo Hall,Remote
CONF_1124,P016,Design Review,Client Visit,2025-11-08 15:37,2025-11-08 16:07,2025-11-08 15:49,2025-11-08 16:17,2025-11-08 15:49,2025-11-08 16:07,18.0,partial overlap,Low,Conference Room A,Remote
CONF_1125,P016,Design Review,Brainstorming,2025-11-08 15:37,2025-11-08 16:07,2025-11-08 16:02,2025-11-08 16:37,2025-11-08 16:02,2025-11-08 16:07,5.0,partial overlap,Low,Conference Room A,Product Showcase
CONF_1126,P016,Client Visit,Brainstorming,2025-11-08 15:49,2025-11-08 16:17,2025-11-08 16:02,2025-11-08 16:37,2025-11-08 16:02,2025-11-08 16:17,15.0,partial overlap,Low,Remote,Product Showcase
CONF_1127,P016,One-on-One,Brainstorming,2025-11-09 09:30,2025-11-09 10:30,2025-11-09 09:45,2025-11-09 10:30,2025-11-09 09:45,2025-11-09 10:30,45.0,full overlap,Medium,Client Reception,Office Area 2
CONF_1128,P016,One-on-One,Project Discussion,2025-11-09 09:30,2025-11-09 10:30,2025-11-09 09:52,2025-11-09 10:51,2025-11-09 09:52,2025-11-09 10:30,38.0,partial overlap,Medium,Client Reception,Office Area 1
CONF_1129,P016,Brainstorming,Project Discussion,2025-11-09 09:45,2025-11-09 10:30,2025-11-09 09:52,2025-11-09 10:51,2025-11-09 09:52,2025-11-09 10:30,38.0,partial overlap,Medium,Office Area 2,Office Area 1
CONF_1130,P016,Code Review,Deployment,2025-11-09 13:15,2025-11-09 14:00,2025-11-09 13:34,2025-11-09 14:01,2025-11-09 13:34,2025-11-09 14:00,26.0,partial overlap,Low,Test Lab,Training Room
CONF_1131,P016,Testing Acceptance,Code Review,2025-11-10 13:00,2025-11-10 13:30,2025-11-10 13:21,2025-11-10 13:48,2025-11-10 13:21,2025-11-10 13:30,9.0,partial overlap,Low,Break Room,Product Showcase
CONF_1132,P016,Operations Check,One-on-One,2025-11-10 15:00,2025-11-10 15:30,2025-11-10 15:15,2025-11-10 16:00,2025-11-10 15:15,2025-11-10 15:30,15.0,partial overlap,Low,Demo Hall,Training Room
CONF_1133,P016,One-on-One,Design Review,2025-11-14 08:45,2025-11-14 09:45,2025-11-14 08:45,2025-11-14 09:30,2025-11-14 08:45,2025-11-14 09:30,45.0,full overlap,Medium,Training Room,Demo Hall
CONF_1134,P016,One-on-One,Design Review,2025-11-14 08:45,2025-11-14 09:45,2025-11-14 09:30,2025-11-14 10:30,2025-11-14 09:30,2025-11-14 09:45,15.0,partial overlap,Low,Training Room,Test Lab
CONF_1135,P016,Deployment,Requirements Analysis,2025-11-14 16:00,2025-11-14 16:15,2025-11-14 16:00,2025-11-14 16:30,2025-11-14 16:00,2025-11-14 16:15,15.0,full overlap,Low,Product Showcase,Product Showcase
CONF_1136,P016,Requirements Analysis,Client Visit,2025-11-16 12:00,2025-11-16 12:45,2025-11-16 12:15,2025-11-16 13:00,2025-11-16 12:15,2025-11-16 12:45,30.0,partial overlap,Medium,Online Meeting,Client Reception
CONF_1137,P016,Deployment,Training,2025-11-17 18:00,2025-11-17 18:34,2025-11-17 18:15,2025-11-17 18:30,2025-11-17 18:15,2025-11-17 18:30,15.0,full overlap,Low,R&D Center,R&D Center
CONF_1138,P016,Code Review,Project Discussion,2025-11-18 10:00,2025-11-18 10:45,2025-11-18 10:15,2025-11-18 10:30,2025-11-18 10:15,2025-11-18 10:30,15.0,full overlap,Low,Test Lab,Conference Room A
CONF_1139,P016,Brainstorming,Training,2025-11-18 12:15,2025-11-18 12:45,2025-11-18 12:30,2025-11-18 12:45,2025-11-18 12:30,2025-11-18 12:45,15.0,full overlap,Low,Test Lab,Office Area 2
CONF_1140,P016,Requirements Analysis,Testing Acceptance,2025-11-19 09:00,2025-11-19 09:15,2025-11-19 09:00,2025-11-19 09:15,2025-11-19 09:00,2025-11-19 09:15,15.0,full overlap,Low,Remote,Office Area 2
CONF_1141,P016,One-on-One,Brainstorming,2025-11-20 13:15,2025-11-20 13:45,2025-11-20 13:39,2025-11-20 14:21,2025-11-20 13:39,2025-11-20 13:45,6.0,partial overlap,Low,Test Lab,Training Room
CONF_1142,P016,Testing Acceptance,Product Demo,2025-11-23 17:00,2025-11-23 17:40,2025-11-23 17:13,2025-11-23 17:42,2025-11-23 17:13,2025-11-23 17:40,27.0,partial overlap,Low,Office Area 1,Product Showcase
CONF_1143,P017,Brainstorming,Client Visit,2025-10-05 08:15,2025-10-05 09:00,2025-10-05 08:35,2025-10-05 08:50,2025-10-05 08:35,2025-10-05 08:50,15.0,full overlap,Low,Conference Room B,Break Room
CONF_1144,P017,Meeting,Client Visit,2025-10-11 13:45,2025-10-11 14:30,2025-10-11 14:11,2025-10-11 14:58,2025-10-11 14:11,2025-10-11 14:30,19.0,partial overlap,Low,Office Area 2,Remote
CONF_1145,P017,One-on-One,Design Review,2025-10-12 17:45,2025-10-12 18:15,2025-10-12 17:58,2025-10-12 18:36,2025-10-12 17:58,2025-10-12 18:15,17.0,partial overlap,Low,Cafe,Conference Room B
CONF_1146,P017,One-on-One,Client Visit,2025-10-12 17:45,2025-10-12 18:15,2025-10-12 18:02,2025-10-12 18:59,2025-10-12 18:02,2025-10-12 18:15,13.0,partial overlap,Low,Cafe,Client Reception
CONF_1147,P017,Design Review,Client Visit,2025-10-12 17:58,2025-10-12 18:36,2025-10-12 18:02,2025-10-12 18:59,2025-10-12 18:02,2025-10-12 18:36,34.0,partial overlap,Medium,Conference Room B,Client Reception
CONF_1148,P017,Requirements Analysis,Meeting,2025-10-14 08:15,2025-10-14 09:00,2025-10-14 08:39,2025-10-14 09:23,2025-10-14 08:39,2025-10-14 09:00,21.0,partial overlap,Low,Product Showcase,Client Reception
CONF_1149,P017,Team Building,Deployment,2025-10-14 11:45,2025-10-14 13:15,2025-10-14 12:45,2025-10-14 13:15,2025-10-14 12:45,2025-10-14 13:15,30.0,full overlap,Medium,Conference Room A,Cafe
CONF_1150,P017,Operations Check,Client Visit,2025-10-14 16:00,2025-10-14 17:00,2025-10-14 16:30,2025-10-14 17:30,2025-10-14 16:30,2025-10-14 17:00,30.0,partial overlap,Medium,Conference Room C,Remote
CONF_1151,P017,Product Demo,Brainstorming,2025-10-18 10:15,2025-10-18 11:15,2025-10-18 10:30,2025-10-18 11:15,2025-10-18 10:30,2025-10-18 11:15,45.0,full overlap,Medium,Product Showcase,Test Lab
CONF_1152,P017,Product Demo,Brainstorming,2025-10-18 10:15,2025-10-18 11:15,2025-10-18 10:41,2025-10-18 11:39,2025-10-18 10:41,2025-10-18 11:15,34.0,partial overlap,Medium,Product Showcase,Remote
CONF_1153,P017,Brainstorming,Brainstorming,2025-10-18 10:30,2025-10-18 11:15,2025-10-18 10:41,2025-10-18 11:39,2025-10-18 10:41,2025-10-18 11:15,34.0,partial overlap,Medium,Test Lab,Remote
CONF_1154,P017,Testing Acceptance,Testing Acceptance,2025-10-20 09:30,2025-10-20 10:00,2025-10-20 09:45,2025-10-20 10:15,2025-10-20 09:45,2025-10-20 10:00,15.0,partial overlap,Low,Demo Hall,Online Meeting
CONF_1155,P017,Code Review,Operations Check,2025-10-20 15:15,2025-10-20 15:45,2025-10-20 15:30,2025-10-20 16:00,2025-10-20 15:30,2025-10-20 15:45,15.0,partial overlap,Low,R&D Center,Demo Hall
CONF_1156,P017,Product Demo,Design Review,2025-10-20 16:30,2025-10-20 17:30,2025-10-20 16:51,2025-10-20 17:42,2025-10-20 16:51,2025-10-20 17:30,39.0,partial overlap,Medium,Test Lab,R&D Center
CONF_1157,P017,Deployment,Operations Check,2025-10-20 18:15,2025-10-20 19:00,2025-10-20 18:25,2025-10-20 19:13,2025-10-20 18:25,2025-10-20 19:00,35.0,partial overlap,Medium,Conference Room A,Training Room
CONF_1158,P017,One-on-One,Brainstorming,2025-10-21 10:15,2025-10-21 11:00,2025-10-21 10:31,2025-10-21 11:24,2025-10-21 10:31,2025-10-21 11:00,29.0,partial overlap,Low,Online Meeting,Remote
CONF_1159,P017,One-on-One,Team Building,2025-10-22 08:30,2025-10-22 09:15,2025-10-22 09:00,2025-10-22 09:15,2025-10-22 09:00,2025-10-22 09:15,15.0,full overlap,Low,Online Meeting,Remote
CONF_1160,P017,Client Visit,Tech Sharing,2025-10-23 10:15,2025-10-23 11:00,2025-10-23 10:33,2025-10-23 10:56,2025-10-23 10:33,2025-10-23 10:56,23.0,full overlap,Low,Test Lab,Product Showcase
CONF_1161,P017,One-on-One,Tech Sharing,2025-10-24 17:15,2025-10-24 18:00,2025-10-24 17:32,2025-10-24 18:29,2025-10-24 17:32,2025-10-24 18:00,28.0,partial overlap,Low,Office Area 1,Demo Hall
CONF_1162,P017,Meeting,Code Review,2025-10-25 11:15,2025-10-25 12:00,2025-10-25 11:45,2025-10-25 12:30,2025-10-25 11:45,2025-10-25 12:00,15.0,partial overlap,Low,Office Area 2,Client Reception
CONF_1163,P017,One-on-One,Tech Sharing,2025-10-26 16:45,2025-10-26 17:30,2025-10-26 17:00,2025-10-26 17:15,2025-10-26 17:00,2025-10-26 17:15,15.0,full overlap,Low,Product Showcase,Demo Hall
CONF_1164,P017,Project Discussion,Meeting,2025-10-27 08:30,2025-10-27 09:00,2025-10-27 08:45,2025-10-27 09:15,2025-10-27 08:45,2025-10-27 09:00,15.0,partial overlap,Low,Client Reception,Conference Room C
CONF_1165,P017,Project Discussion,Code Review,2025-10-27 08:30,2025-10-27 09:00,2025-10-27 08:45,2025-10-27 09:30,2025-10-27 08:45,2025-10-27 09:00,15.0,partial overlap,Low,Client Reception,Break Room
CONF_1166,P017,Meeting,Code Review,2025-10-27 08:45,2025-10-27 09:15,2025-10-27 08:45,2025-10-27 09:30,2025-10-27 08:45,2025-10-27 09:15,30.0,full overlap,Medium,Conference Room C,Break Room
CONF_1167,P017,One-on-One,Client Visit,2025-10-28 09:45,2025-10-28 10:15,2025-10-28 09:53,2025-10-28 10:16,2025-10-28 09:53,2025-10-28 10:15,22.0,partial overlap,Low,R&D Center,Conference Room C
CONF_1168,P017,Client Visit,Team Building,2025-10-28 09:53,2025-10-28 10:16,2025-10-28 10:15,2025-10-28 10:30,2025-10-28 10:15,2025-10-28 10:16,1.0,partial overlap,Low,Conference Room C,Office Area 1
CONF_1169,P017,Tech Sharing,Deployment,2025-10-28 10:45,2025-10-28 11:30,2025-10-28 11:15,2025-10-28 11:30,2025-10-28 11:15,2025-10-28 11:30,15.0,full overlap,Low,Office Area 1,Break Room
CONF_1170,P017,Brainstorming,Tech Sharing,2025-10-29 09:45,2025-10-29 10:45,2025-10-29 09:56,2025-10-29 10:53,2025-10-29 09:56,2025-10-29 10:45,49.0,partial overlap,Medium,Test Lab,Online Meeting
CONF_1171,P017,Deployment,Project Discussion,2025-10-29 15:00,2025-10-29 15:30,2025-10-29 15:10,2025-10-29 15:44,2025-10-29 15:10,2025-10-29 15:30,20.0,partial overlap,Low,Break Room,Training Room
CONF_1172,P017,Product Demo,Meeting,2025-10-29 18:30,2025-10-29 19:15,2025-10-29 18:45,2025-10-29 19:30,2025-10-29 18:45,2025-10-29 19:15,30.0,partial overlap,Medium,Cafe,Remote
CONF_1173,P017,Training,Deployment,2025-10-30 13:00,2025-10-30 13:30,2025-10-30 13:19,2025-10-30 13:52,2025-10-30 13:19,2025-10-30 13:30,11.0,partial overlap,Low,Conference Room B,Office Area 1
CONF_1174,P017,Testing Acceptance,Client Visit,2025-10-31 16:45,2025-10-31 17:30,2025-10-31 16:57,2025-10-31 17:32,2025-10-31 16:57,2025-10-31 17:30,33.0,partial overlap,Medium,Client Reception,Conference Room A
CONF_1175,P017,Testing Acceptance,Operations Check,2025-11-02 18:15,2025-11-02 19:15,2025-11-02 18:30,2025-11-02 19:27,2025-11-02 18:30,2025-11-02 19:15,45.0,partial overlap,Medium,Training Room,Remote
CONF_1176,P017,Design Review,Operations Check,2025-11-03 14:45,2025-11-03 16:15,2025-11-03 15:45,2025-11-03 16:15,2025-11-03 15:45,2025-11-03 16:15,30.0,full overlap,Medium,Break Room,Test Lab
CONF_1177,P017,Client Visit,Meeting,2025-11-05 17:45,2025-11-05 18:30,2025-11-05 18:15,2025-11-05 19:45,2025-11-05 18:15,2025-11-05 18:30,15.0,partial overlap,Low,Online Meeting,Online Meeting
CONF_1178,P017,Project Discussion,Deployment,2025-11-06 11:15,2025-11-06 12:15,2025-11-06 11:45,2025-11-06 12:15,2025-11-06 11:45,2025-11-06 12:15,30.0,full overlap,Medium,R&D Center,Office Area 1
CONF_1179,P017,Product Demo,Product Demo,2025-11-08 11:15,2025-11-08 12:15,2025-11-08 11:30,2025-11-08 12:00,2025-11-08 11:30,2025-11-08 12:00,30.0,full overlap,Medium,Demo Hall,R&D Center
CONF_1180,P017,Product Demo,Code Review,2025-11-09 15:00,2025-11-09 16:00,2025-11-09 15:16,2025-11-09 15:40,2025-11-09 15:16,2025-11-09 15:40,24.0,full overlap,Low,Test Lab,Test Lab
CONF_1181,P017,Product Demo,Tech Sharing,2025-11-09 15:00,2025-11-09 16:00,2025-11-09 15:35,2025-11-09 15:55,2025-11-09 15:35,2025-11-09 15:55,20.0,full overlap,Low,Test Lab,R&D Center
CONF_1182,P017,Code Review,Tech Sharing,2025-11-09 15:16,2025-11-09 15:40,2025-11-09 15:35,2025-11-09 15:55,2025-11-09 15:35,2025-11-09 15:40,5.0,partial overlap,Low,Test Lab,R&D Center
CONF_1183,P017,Testing Acceptance,One-on-One,2025-11-10 14:30,2025-11-10 15:00,2025-11-10 14:40,2025-11-10 15:11,2025-11-10 14:40,2025-11-10 15:00,20.0,partial overlap,Low,Demo Hall,Office Area 2
CONF_1184,P017,Testing Acceptance,Testing Acceptance,2025-11-10 14:30,2025-11-10 15:00,2025-11-10 14:46,2025-11-10 15:20,2025-11-10 14:46,2025-11-10 15:00,14.0,partial overlap,Low,Demo Hall,Test Lab
CONF_1185,P017,One-on-One,Testing Acceptance,2025-11-10 14:40,2025-11-10 15:11,2025-11-10 14:46,2025-11-10 15:20,2025-11-10 14:46,2025-11-10 15:11,25.0,partial overlap,Low,Office Area 2,Test Lab
CONF_1186,P017,Testing Acceptance,Testing Acceptance,2025-11-10 14:46,2025-11-10 15:20,2025-11-10 15:15,2025-11-10 16:00,2025-11-10 15:15,2025-11-10 15:20,5.0,partial overlap,Low,Test Lab,Product Showcase
CONF_1187,P017,Product Demo,Requirements Analysis,2025-11-10 17:15,2025-11-10 18:00,2025-11-10 17:35,2025-11-10 18:09,2025-11-10 17:35,2025-11-10 18:00,25.0,partial overlap,Low,R&D Center,Break Room
CONF_1188,P017,Meeting,Requirements Analysis,2025-11-11 13:15,2025-11-11 14:15,2025-11-11 13:30,2025-11-11 14:15,2025-11-11 13:30,2025-11-11 14:15,45.0,full overlap,Medium,Conference Room C,Conference Room B
CONF_1189,P017,Meeting,Training,2025-11-11 13:15,2025-11-11 14:15,2025-11-11 14:00,2025-11-11 14:45,2025-11-11 14:00,2025-11-11 14:15,15.0,partial overlap,Low,Conference Room C,Product Showcase
CONF_1190,P017,Requirements Analysis,Training,2025-11-11 13:30,2025-11-11 14:15,2025-11-11 14:00,2025-11-11 14:45,2025-11-11 14:00,2025-11-11 14:15,15.0,partial overlap,Low,Conference Room B,Product Showcase
CONF_1191,P017,Meeting,Meeting,2025-11-13 09:00,2025-11-13 09:30,2025-11-13 09:13,2025-11-13 10:12,2025-11-13 09:13,2025-11-13 09:30,17.0,partial overlap,Low,Client Reception,Office Area 1
CONF_1192,P017,Meeting,Code Review,2025-11-13 09:13,2025-11-13 10:12,2025-11-13 10:00,2025-11-13 10:30,2025-11-13 10:00,2025-11-13 10:12,12.0,partial overlap,Low,Office Area 1,Cafe
CONF_1193,P017,Meeting,Tech Sharing,2025-11-13 09:13,2025-11-13 10:12,2025-11-13 10:05,2025-11-13 10:59,2025-11-13 10:05,2025-11-13 10:12,7.0,partial overlap,Low,Office Area 1,Cafe
